mbariki	mb a r i k i
mbarikire	mb a r i k i r e
mbarikirwa	mb a r i k i r w a
mbarikwa	mb a r i k w a
mbarinyira	mb a r i ɲ i r a
mbariro	mb a r i r o
mbaru	mb a r u
mbaruka	mb a r u k a
mbarure	mb a r u r e
mbarusa	mb a r u s a
mbasi	mb a s i
mbata	mb a t a
mbatata	mb a t a t a
mbatatisi	mb a t a t i s i
mbati	mb a t i
mbato	mb a t o
mbatya	mb a t j a
mbavarira	mb a ʋ a r i r a
mbavha	mb a v a
mbawa	mb a w a
mbaya	mb a j a
mbaye	mb a j e
mbayimbayi	mb a j i mb a j i
mbayo	mb a j o
mbedi	mb e d i
mbedzi	mb e d͡z i
mbeera	mb e e r a
mbeki	mb e k i
mbela	mb e l a
mbele	mb e l e
mbemba	mb e mb a
mbembe	mb e mb e
mbembesi	mb e mb e s i
mbembi	mb e mb i
mbende	mb e nd e
mbenge	mb e ŋɡ e
mbengo	mb e ŋɡ o
mbeni	mb e n i
mbepera	mb e p e r a
mbera	mb e r a
mbere	mb e r e
mbereki	mb e r e k i
mbereko	mb e r e k o
mberembere	mb e r e mb e r e
mberenga	mb e r e ŋɡ a
mberenge	mb e r e ŋɡ e
mberengi	mb e r e ŋɡ i
mberewa	mb e r e w a
mberi	mb e r i
mbero	mb e r o
mbesa	mb e s a
mbeta	mb e t a
mbeu	mb e u
mbeunyina	mb e u ɲ i n a
mbeva	mb e ʋ a
mbewe	mb e w e
mbewele	mb e w e l e
mbeya	mb e j a
mbezo	mb e z o
mbhovane	mb h o ʋ a n e
mbiba	mb i b a
mbidzo	mb i d͡z o
mbigi	mb i ɡ i
mbikira	mb i k i r a
mbikiti	mb i k i t i
mbikiza	mb i k i z a
mbimba	mb i mb a
mbimbi	mb i mb i
mbimbindoga	mb i mb i nd o ɡ a
mbindikwa	mb i nd i k w a
mbindo	mb i nd o
mbindura	mb i nd u r a
mbingi	mb i ŋɡ i
mbingidi	mb i ŋɡ i d i
mbinza	mb i nz a
mbio	mb i o
mbira	mb i r a
mbiradzakondo	mb i r a d͡z a k o nd o
mbire	mb i r e
mbiri	mb i r i
mbirikira	mb i r i k i r a
mbiriko	mb i r i k o
mbirimi	mb i r i m i
mbirira	mb i r i r a
mbiriri	mb i r i r i
mbiriso	mb i r i s o
mbiro	mb i r o
mbiru	mb i r u
mbiruviru	mb i r u ʋ i r u
mbise	mb i s e
mbisha	mb i ʃ a
mbishi	mb i ʃ i
mbisva	mb i sʷ a
mbita	mb i t a
mbiti	mb i t i
mbito	mb i t o
mbitu	mb i t u
mbiya	mb i j a
mbizi	mb i z i
mbocho	mb o t͡ʃ o
mbodza	mb o d͡z a
mbofana	mb o f a n a
mbofu	mb o f u
mboi	mb o i
mboko	mb o k o
mbokoto	mb o k o t o
mbola	mb o l a
mbole	mb o l e
mbolela	mb o l e l a
mbolota	mb o l o t a
mboma	mb o m a
mbombedza	mb o mb e d͡z a
mbombera	mb o mb e r a
mbombo	mb o mb o
mbona	mb o n a
mbondiah	mb o nd i a h
mbondo	mb o nd o
mbong	mb o ŋɡ
mbonga	mb o ŋɡ a
mbongo	mb o ŋɡ o
mbongoro	mb o ŋɡ o r o
mboni	mb o n i
mboo	mb o o
mbopo	mb o p o
mborera	mb o r e r a
mboro	mb o r o
mboshi	mb o ʃ i
mbote	mb o t e
mbotso	mb o t͡s o
mbowa	mb o w a
mbowo	mb o w o
mboya	mb o j a
mboza	mb o z a
mbudo	mb u d o
mbudzana	mb u d͡z a n a
mbudzi	mb u d͡z i
mbugwe	mb u ɡ w e
mbuji	mb u d͡ʒ i
mbuku	mb u k u
mbukushu	mb u k u ʃ u
mbule	mb u l e
mbuli	mb u l i
mbuma	mb u m a
mbumba	mb u mb a
mbumbira	mb u mb i r a
mbumbwa	mb u mb w a
mbunda	mb u nd a
mbundanidzwa	mb u nd a n i d͡z w a
mbundanirwa	mb u nd a n i r w a
mbundire	mb u nd i r e
mbundishire	mb u nd i ʃ i r e
mbundu	mb u nd u
mbundudzi	mb u nd u d͡z i
mbundutso	mb u nd u t͡s o
mbune	mb u n e
mbungamabari	mb u ŋɡ a m a b a r i
mbungamhenyu	mb u ŋɡ a m̤ e ɲ u
mbungano	mb u ŋɡ a n o
mbungo	mb u ŋɡ o
mbungu	mb u ŋɡ u
mbuni	mb u n i
mbunje	mb u nd͡ʒ e
mburo	mb u r o
mburu	mb u r u
mburugam	mb u r u ɡ a m
mburuma	mb u r u m a
mburumbwa	mb u r u mb w a
mburungwa	mb u r u ŋɡ w a
mburungwagama	mb u r u ŋɡ w a ɡ a m a
mbururira	mb u r u r i r a
mburuzvira	mb u r u zʷ i r a
mburwa	mb u r w a
mbuto	mb u t o
mbutu	mb u t u
mbuva	mb u ʋ a
mbuvi	mb u ʋ i
mbuviramukando	mb u ʋ i r a m u k a nd o
mbuviraukando	mb u ʋ i r a u k a nd o
mbuwa	mb u w a
mbuwo	mb u w o
mbuya	mb u j a
mbuye	mb u j e
mbuyo	mb u j o
mbwa	mb w a
mbwaku	mb w a k u
mbwanana	mb w a n a n a
mbwanda	mb w a nd a
mbwedza	mb w e d͡z a
mbwela	mb w e l a
mbwele	mb w e l e
mbwende	mb w e nd e
mbwera	mb w e r a
mbweru	mb w e r u
mdc	m d
mearctic	m e a r t i
meda	m e d a
medhiteraniya	m e d̤ i t e r a n i j a
mediterranean	m e d i t e r r a n e a n
medrano	m e d r a n o
medu	m e d u
mehiko	m e h i k o
mehukoloni	m e h u k o l o n i
meikles	m e i k l e s
mek	m e k
mele	m e l e
menduru	m e nd u r u
meningitis	m e n i ŋɡ i t i s
menjodzi	m e nd͡ʒ o d͡z i
meno	m e n o
menyani	m e ɲ a n i
menyatwa	m e ɲ a t w a
menyu	m e ɲ u
mera	m e r a
meso	m e s o
mesopotamia	m e s o p o t a m i a
messi	m e s s i
mesu	m e s u
metsa	m e t͡s a
metsi	m e t͡s i
metsura	m e t͡s u r a
metsurwa	m e t͡s u r w a
mexico	m e i o
meza	m e z a
mezvara	m e zʷ a r a
mfini	m f i n i
mfiri	m f i r i
mfumo	m f u m o
mfunka	m f u n k a
mfuta	m f u t a
mfuzi	m f u z i
mgidi	m ɡ i d i
mh	m̤
mhaka	m̤ a k a
mhakatwa	m̤ a k a t w a
mhako	m̤ a k o
mhakure	m̤ a k u r e
mhamba	m̤ a mb a
mhambarirwa	m̤ a mb a r i r w a
mhambi	m̤ a mb i
mhambu	m̤ a mb u
mhamha	m̤ a m̤ a
mhana	m̤ a n a
mhanda	m̤ a nd a
mhandakadzi	m̤ a nd a k a d͡z i
mhandamabwe	m̤ a nd a m a b w e
mhandamareva	m̤ a nd a m a r e ʋ a
mhandamatsipa	m̤ a nd a m a t͡s i p a
mhandamba	m̤ a nd a mb a
mhandara	m̤ a nd a r a
mhande	m̤ a nd e
mhandira	m̤ a nd i r a
mhando	m̤ a nd o
mhandu	m̤ a nd u
mhandwe	m̤ a nd w e
mhangami	m̤ a ŋɡ a m i
mhangani	m̤ a ŋɡ a n i
mhango	m̤ a ŋɡ o
mhangura	m̤ a ŋɡ u r a
mhangwa	m̤ a ŋɡ w a
mhanje	m̤ a nd͡ʒ e
mhanza	m̤ a nz a
mhanzi	m̤ a nz i
mhapa	m̤ a p a
mhapira	m̤ a p i r a
mhara	m̤ a r a
mharadzarudzi	m̤ a r a d͡z a r u d͡z i
mharadzirwa	m̤ a r a d͡z i r w a
mharapara	m̤ a r a p a r a
mharapatsetsetse	m̤ a r a p a t͡s e t͡s e t͡s e
mhararano	m̤ a r a r a n o
mhare	m̤ a r e
mhari	m̤ a r i
mhariwa	m̤ a r i w a
mharo	m̤ a r o
mhasa	m̤ a s a
mhashu	m̤ a ʃ u
mhasuru	m̤ a s u r u
mhaswa	m̤ a s w a
mhata	m̤ a t a
mhatsa	m̤ a t͡s a
mhatsanhengo	m̤ a t͡s a n h e ŋɡ o
mhatsi	m̤ a t͡s i
mhatso	m̤ a t͡s o
mhazi	m̤ a z i
mhedzisiro	m̤ e d͡z i s i r o
mhembe	m̤ e mb e
mhembere	m̤ e mb e r e
mhemberero	m̤ e mb e r e r o
mhembwe	m̤ e mb w e
mhenda	m̤ e nd a
mhende	m̤ e nd e
mhene	m̤ e n e
mhenga	m̤ e ŋɡ a
mheni	m̤ e n i
mhepo	m̤ e p o
mhepobesu	m̤ e p o b e s u
mhepouso	m̤ e p o u s o
mhera	m̤ e r a
mhere	m̤ e r e
mherekeso	m̤ e r e k e s o
mhereki	m̤ e r e k i
mhesvamukono	m̤ e sʷ a m u k o n o
mhesvi	m̤ e sʷ i
mheta	m̤ e t a
mhetanhamba	m̤ e t a n h a mb a
mhetapawa	m̤ e t a p a w a
mhete	m̤ e t e
mheterwa	m̤ e t e r w a
mheu	m̤ e u
mhewana	m̤ e w a n a
mhikisaureya	m̤ i k i s a u r e j a
mhikitika	m̤ i k i t i k a
mhiko	m̤ i k o
mhimba	m̤ i mb a
mhina	m̤ i n a
mhinda	m̤ i nd a
mhindi	m̤ i nd i
mhindo	m̤ i nd o
mhindu	m̤ i nd u
mhindupindu	m̤ i nd u p i nd u
mhinduro	m̤ i nd u r o
mhindurwa	m̤ i nd u r w a
mhinga	m̤ i ŋɡ a
mhingaidzo	m̤ i ŋɡ a i d͡z o
mhinganidzo	m̤ i ŋɡ a n i d͡z o
mhingidzo	m̤ i ŋɡ i d͡z o
mhingo	m̤ i ŋɡ o
mhini	m̤ i n i
mhino	m̤ i n o
mhira	m̤ i r a
mhiri	m̤ i r i
mhiribidi	m̤ i r i b i d i
mhirikano	m̤ i r i k a n o
mhiriko	m̤ i r i k o
mhirimo	m̤ i r i m o
mhiripiri	m̤ i r i p i r i
mhiripiti	m̤ i r i p i t i
mhiriri	m̤ i r i r i
mhirizhonga	m̤ i r i ʒ o ŋɡ a
mhishi	m̤ i ʃ i
mhishu	m̤ i ʃ u
mhita	m̤ i t a
mhiti	m̤ i t i
mhitsa	m̤ i t͡s a
mhiyepiye	m̤ i j e p i j e
mhizha	m̤ i ʒ a
mhizu	m̤ i z u
mhlanga	m̤ l a ŋɡ a
mhodzi	m̤ o d͡z i
mhodzigetsi	m̤ o d͡z i ɡ e t͡s i
mhofu	m̤ o f u
mhoi	m̤ o i
mhokore	m̤ o k o r e
mhokotorwa	m̤ o k o t o r w a
mhombwe	m̤ o mb w e
mhomho	m̤ o m̤ o
mhonda	m̤ o nd a
mhondana	m̤ o nd a n a
mhonde	m̤ o nd e
mhondi	m̤ o nd i
mhondo	m̤ o nd o
mhondoro	m̤ o nd o r o
mhongorwana	m̤ o ŋɡ o r w a n a
mhoni	m̤ o n i
mhonja	m̤ o nd͡ʒ a
mhopo	m̤ o p o
mhora	m̤ o r a
mhoresa	m̤ o r e s a
mhoro	m̤ o r o
mhoroi	m̤ o r o i
mhorombe	m̤ o r o mb e
mhoromoka	m̤ o r o m o k a
mhoromori	m̤ o r o m o r i
mhororodzi	m̤ o r o r o d͡z i
mhosho	m̤ o ʃ o
mhosva	m̤ o sʷ a
mhotedzero	m̤ o t e d͡z e r o
mhou	m̤ o u
mhowani	m̤ o w a n i
mhoze	m̤ o z e
mhuka	m̤ u k a
mhukuta	m̤ u k u t a
mhukutu	m̤ u k u t u
mhumba	m̤ u mb a
mhumbu	m̤ u mb u
mhumburu	m̤ u mb u r u
mhumha	m̤ u m̤ a
mhumhi	m̤ u m̤ i
mhundu	m̤ u nd u
mhunduru	m̤ u nd u r u
mhundururu	m̤ u nd u r u r u
mhundwa	m̤ u nd w a
mhunga	m̤ u ŋɡ a
mhungu	m̤ u ŋɡ u
mhungubwe	m̤ u ŋɡ u b w e
mhuno	m̤ u n o
mhunzi	m̤ u nz i
mhupu	m̤ u p u
mhuri	m̤ u r i
mhuru	m̤ u r u
mhururu	m̤ u r u r u
mhurushomana	m̤ u r u ʃ o m a n a
mhute	m̤ u t e
mhutwa	m̤ u t w a
mib	m i b
mibarirwana	m i b a r i r w a n a
mibele	m i b e l e
mibisho	m i b i ʃ o
michael	m i t͡ʃ a e l
michero	m i t͡ʃ e r o
michovha	m i t͡ʃ o v a
micronesia	m i r o n e s i a
microsoft	m i r o s o f t
microwaves	m i r o w a ʋ e s
middelburg	m i d d e l b u r ɡ
middle	m i d d l e
midlands	m i d l a nd s
midzi	m i d͡z i
midziyo	m i d͡z i j o
mifaniro	m i f a n i r o
migodhi	m i ɡ o d̤ i
migogo	m i ɡ o ɡ o
miguri	m i ɡ u r i
migwagwa	m i ɡ w a ɡ w a
mihwa	m i h w a
mihwanda	m i h w a nd a
mijawo	m i d͡ʒ a w o
mika	m i k a
mikeroni	m i k e r o n i
miko	m i k o
mikokonerwa	m i k o k o n e r w a
mikova	m i k o ʋ a
mikwava	m i k w a ʋ a
milan	m i l a n
milangwe	m i l a ŋɡ w e
milanzi	m i l a nz i
miliyoni	m i l i j o n i
milongo	m i l o ŋɡ o
milunga	m i l u ŋɡ a
mima	m i m a
mimba	m i mb a
mimhanzi	m i m̤ a nz i
min	m i n
minamato	m i n a m a t o
minda	m i nd a
mindandaridza	m i nd a nd a r i d͡z a
mine	m i n e
mineti	m i n e t i
minh	m i n h
minomwe	m i n o m w e
minsk	m i n s k
minwe	m i n w e
minzwa	m i nz w a
mipanda	m i p a nd a
mipango	m i p a ŋɡ o
mipata	m i p a t a
miperekeso	m i p e r e k e s o
mipfupi	m i p͡f u p i
mirairo	m i r a i r o
miranzi	m i r a nz i
mirayiro	m i r a j i r o
mirimo	m i r i m o
miringo	m i r i ŋɡ o
miriro	m i r i r o
miriwo	m i r i w o
miriyoni	m i r i j o n i
miro	m i r o
mirombe	m i r o mb e
misambo	m i s a mb o
misandu	m i s a nd u
miseve	m i s e ʋ e
misha	m i ʃ a
mishandu	m i ʃ a nd u
mishanu	m i ʃ a n u
mishenjere	m i ʃ e nd͡ʒ e r e
mishonga	m i ʃ o ŋɡ a
mishwaira	m i ʃ w a i r a
misi	m i s i
misihairahwi	m i s i h a i r a h w i
misodzi	m i s o d͡z i
misomekerwa	m i s o m e k e r w a
mitambariko	m i t a mb a r i k o
mitandariko	m i t a nd a r i k o
mitandira	m i t a nd i r a
mitandiro	m i t a nd i r o
mitauro	m i t a u r o
mitembe	m i t e mb e
mitemo	m i t e m o
mitezo	m i t e z o
miti	m i t i
mitsendo	m i t͡s e nd o
mitsiti	m i t͡s i t i
mitswe	m i t͡s w e
mitunhu	m i t u n h u
mitutu	m i t u t u
mituvi	m i t u ʋ i
miyambonyina	m i j a mb o ɲ i n a
mizera	m i z e r a
mkanganwi	m k a ŋɡ a n w i
mkare	m k a r e
mkhululi	m k h u l u l i
mkoba	m k o b a
mkongo	m k o ŋɡ o
mkotamo	m k o t a m o
mkungire	m k u ŋɡ i r e
mkupira	m k u p i r a
mlalazi	m l a l a z i
mlamba	m l a mb a
mlambo	m l a mb o
mlauzi	m l a u z i
mlisa	m l i s a
mliswa	m l i s w a
mmen	m m e n
mnangagwa	m n a ŋɡ a ɡ w a
mo	m o
moba	m o b a
mobutu	m o b u t u
moetapele	m o e t a p e l e
mogadishu	m o ɡ a d i ʃ u
mogokgo	m o ɡ o k ɡ o
mohau	m o h a u
mohlape	m o h l a p e
mohloare	m o h l o a r e
mokolokolo	m o k o l o k o l o
mokpwe	m o k p w e
molai	m o l a i
molala	m o l a l a
molalatladi	m o l a l a t l a d i
molao	m o l a o
molapo	m o l a p o
moldova	m o l d o ʋ a
molisana	m o l i s a n a
moliti	m o l i t i
moloko	m o l o k o
molome	m o l o m e
mombasa	m o mb a s a
mombe	m o mb e
mombeshora	m o mb e ʃ o r a
momi	m o m i
monaco	m o n a o
monako	m o n a k o
monde	m o nd e
mondo	m o nd o
mondoro	m o nd o r o
monganga	m o ŋɡ a ŋɡ a
mongo	m o ŋɡ o
mongolia	m o ŋɡ o l i a
monoxide	m o n o i d e
monrovia	m o n r o ʋ i a
monseni	m o n s e n i
monte	m o n t e
montenegro	m o n t e n e ɡ r o
montevideo	m o n t e ʋ i d e o
monthenegiro	m o n t h e n e ɡ i r o
montsoreau	m o n t͡s o r e a u
monyake	m o ɲ a k e
monzo	m o nz o
moore	m o o r e
morad	m o r a d
moresby	m o r e s b j
morgan	m o r ɡ a n
morishasi	m o r i ʃ a s i
moritani	m o r i t a n i
morocco	m o r o o
moroko	m o r o k o
morondava	m o r o nd a ʋ a
moroni	m o r o n i
morrison	m o r r i s o n
morudhovha	m o r u d̤ o v a
mosamo	m o s a m o
moscow	m o s o w
mosepe	m o s e p e
moses	m o s e s
moshi	m o ʃ i
mota	m o t a
motheo	m o t h e o
mothlaba	m o t h l a b a
moto	m o t o
motoro	m o t o r o
motoroko	m o t o r o k o
motsepe	m o t͡s e p e
motsi	m o t͡s i
motsilili	m o t͡s i l i l i
motto	m o t t o
mount	m o u n t
moyana	m o j a n a
moyo	m o j o
moyochena	m o j o t͡ʃ e n a
moyombuya	m o j o mb u j a
moyomurefu	m o j o m u r e f u
mozambique	m o z a mb i u e
mpala	m p a l a
mpali	m p a l i
mpalwa	m p a l w a
mpambani	m p a mb a n i
mpambula	m p a mb u l a
mpamvu	m p a mʷ u
mpanga	m p a ŋɡ a
mpazi	m p a z i
mpela	m p e l a
mpembedza	m p e mb e d͡z a
mpembi	m p e mb i
mpendwa	m p e nd w a
mpeneka	m p e n e k a
mpenga	m p e ŋɡ a
mpenza	m p e nz a
mpepe	m p e p e
mpera	m p e r a
mpeta	m p e t a
mpiki	m p i k i
mpiku	m p i k u
mpila	m p i l a
mpilu	m p i l u
mpiluka	m p i l u k a
mpinga	m p i ŋɡ a
mpinganjira	m p i ŋɡ a nd͡ʒ i r a
mpingo	m p i ŋɡ o
mpisi	m p i s i
mpito	m p i t o
mpofu	m p o f u
mpole	m p o l e
mpoma	m p o m a
mponda	m p o nd a
mpuku	m p u k u
mpumalanga	m p u m a l a ŋɡ a
mpumba	m p u mb a
mpyemo	m p j e m o
mrasha	m r a ʃ a
mrwetyana	m r w e t j a n a
msangeni	m s a ŋɡ e n i
msasati	m s a s a t i
mseka	m s e k a
mshaili	m ʃ a i l i
mshani	m ʃ a n i
mshongozi	m ʃ o ŋɡ o z i
msichiri	m s i t͡ʃ i r i
msika	m s i k a
msindo	m s i nd o
msipa	m s i p a
msomo	m s o m o
msuko	m s u k o
mswaka	m s w a k a
msweta	m s w e t a
mtali	m t a l i
mtambala	m t a mb a l a
mtarazi	m t a r a z i
mtawarira	m t a w a r i r a
mteki	m t e k i
mtenje	m t e nd͡ʒ e
mthatha	m t h a t h a
mthunzi	m t h u nz i
mtongoli	m t o ŋɡ o l i
mtongori	m t o ŋɡ o r i
mtowi	m t o w i
mtsitsi	m t͡s i t͡s i
mtsungi	m t͡s u ŋɡ i
mtukudzi	m t u k u d͡z i
muafrica	m u a f r i a
muafrika	m u a f r i k a
muamba	m u a mb a
muambavabari	m u a mb a ʋ a b a r i
muana	m u a n a
muanga	m u a ŋɡ a
muangi	m u a ŋɡ i
muata	m u a t a
muavho	m u a v o
muavhokadho	m u a v o k a d̤ o
mubairo	m u b a i r o
mubakatirwa	m u b a k a t i r w a
mubako	m u b a k o
mubali	m u b a l i
mubamba	m u b a mb a
mubandirwa	m u b a nd i r w a
mubangi	m u b a ŋɡ i
mubangiro	m u b a ŋɡ i r o
mubangwa	m u b a ŋɡ w a
mubangwe	m u b a ŋɡ w e
mubano	m u b a n o
mubantu	m u b a n t u
mubanze	m u b a nz e
mubanzenyina	m u b a nz e ɲ i n a
mubanzi	m u b a nz i
mubare	m u b a r e
mubarirwana	m u b a r i r w a n a
mubata	m u b a t a
mubatanidzwa	m u b a t a n i d͡z w a
mubatapasango	m u b a t a p a s a ŋɡ o
mubato	m u b a t o
mubatsiri	m u b a t͡s i r i
mubaya	m u b a j a
mubayamhondoro	m u b a j a m̤ o nd o r o
mubayi	m u b a j i
mubayira	m u b a j i r a
mubayiro	m u b a j i r o
mubedu	m u b e d u
mubereki	m u b e r e k i
mubereko	m u b e r e k o
mubezi	m u b e z i
mubhadharo	m u b̤ a d̤ a r o
mubhaibheri	m u b̤ a i b̤ e r i
mubhedha	m u b̤ e d̤ a
mubhedhi	m u b̤ e d̤ i
mubhinzi	m u b̤ i nz i
mubhununu	m u b̤ u n u n u
mubinyi	m u b i ɲ i
mubinyo	m u b i ɲ o
mubira	m u b i r a
mubiri	m u b i r i
mubisha	m u b i ʃ a
mubishi	m u b i ʃ i
mubishingo	m u b i ʃ i ŋɡ o
mubisho	m u b i ʃ o
mubonda	m u b o nd a
mubondi	m u b o nd i
mubondo	m u b o nd o
muboo	m u b o o
muboora	m u b o o r a
mubopo	m u b o p o
mubopwa	m u b o p w a
mubumbukumbu	m u b u mb u k u mb u
mubumbunuki	m u b u mb u n u k i
mubuni	m u b u n i
mubura	m u b u r a
mubuya	m u b u j a
mubvakure	m u b͡v a k u r e
mubvamakovo	m u b͡v a m a k o ʋ o
mubvamaropa	m u b͡v a m a r o p a
mubvana	m u b͡v a n a
mubvandiripo	m u b͡v a nd i r i p o
mubveve	m u b͡v e ʋ e
mubvinziropa	m u b͡v i nz i r o p a
mubvochi	m u b͡v o t͡ʃ i
mubvotomoki	m u b͡v o t o m o k i
mubvuka	m u b͡v u k a
mubvukutwa	m u b͡v u k u t w a
mubvumba	m u b͡v u mb a
mubvumbi	m u b͡v u mb i
mubvumbu	m u b͡v u mb u
mubvumira	m u b͡v u m i r a
mubvumo	m u b͡v u m o
mubvunzo	m u b͡v u nz o
mubvuvi	m u b͡v u ʋ i
muchabobo	m u t͡ʃ a b o b o
muchacha	m u t͡ʃ a t͡ʃ a
muchadenga	m u t͡ʃ a d e ŋɡ a
muchadzidza	m u t͡ʃ a d͡z i d͡z a
muchairi	m u t͡ʃ a i r i
muchaka	m u t͡ʃ a k a
muchakata	m u t͡ʃ a k a t a
muchakatapasi	m u t͡ʃ a k a t a p a s i
muchanga	m u t͡ʃ a ŋɡ a
muchangiza	m u t͡ʃ a ŋɡ i z a
muchani	m u t͡ʃ a n i
muchanyu	m u t͡ʃ a ɲ u
muchapo	m u t͡ʃ a p o
muchato	m u t͡ʃ a t o
mucheche	m u t͡ʃ e t͡ʃ e
muchechebanda	m u t͡ʃ e t͡ʃ e b a nd a
muchechebande	m u t͡ʃ e t͡ʃ e b a nd e
muchechenhengo	m u t͡ʃ e t͡ʃ e n h e ŋɡ o
muchecheni	m u t͡ʃ e t͡ʃ e n i
muchechepanda	m u t͡ʃ e t͡ʃ e p a nd a
muchechepande	m u t͡ʃ e t͡ʃ e p a nd e
muchecheruwa	m u t͡ʃ e t͡ʃ e r u w a
muchechete	m u t͡ʃ e t͡ʃ e t e
muchechetere	m u t͡ʃ e t͡ʃ e t e r e
muchedzi	m u t͡ʃ e d͡z i
muchegwa	m u t͡ʃ e ɡ w a
mucheka	m u t͡ʃ e k a
muchekawaramba	m u t͡ʃ e k a w a r a mb a
mucheko	m u t͡ʃ e k o
muchembere	m u t͡ʃ e mb e r e
muchena	m u t͡ʃ e n a
muchenarota	m u t͡ʃ e n a r o t a
muchenga	m u t͡ʃ e ŋɡ a
muchenganiso	m u t͡ʃ e ŋɡ a n i s o
muchengazuva	m u t͡ʃ e ŋɡ a z u ʋ a
muchengedzi	m u t͡ʃ e ŋɡ e d͡z i
mucheni	m u t͡ʃ e n i
muchenja	m u t͡ʃ e nd͡ʒ a
muchenje	m u t͡ʃ e nd͡ʒ e
muchenjemekwa	m u t͡ʃ e nd͡ʒ e m e k w a
muchenya	m u t͡ʃ e ɲ a
muchenzano	m u t͡ʃ e nz a n o
mucherekese	m u t͡ʃ e r e k e s e
mucheri	m u t͡ʃ e r i
mucheriwa	m u t͡ʃ e r i w a
muchero	m u t͡ʃ e r o
muchete	m u t͡ʃ e t e
mucheto	m u t͡ʃ e t o
muchetura	m u t͡ʃ e t u r a
muchibantu	m u t͡ʃ i b a n t u
muchibondei	m u t͡ʃ i b o nd e i
muchibwa	m u t͡ʃ i b w a
muchidza	m u t͡ʃ i d͡z a
muchidzandanga	m u t͡ʃ i d͡z a nd a ŋɡ a
muchidzi	m u t͡ʃ i d͡z i
muchidzo	m u t͡ʃ i d͡z o
muchimbiri	m u t͡ʃ i mb i r i
muchimbo	m u t͡ʃ i mb o
muchina	m u t͡ʃ i n a
muchinanga	m u t͡ʃ i n a ŋɡ a
muchindika	m u t͡ʃ i nd i k a
muchindwi	m u t͡ʃ i nd w i
muchinga	m u t͡ʃ i ŋɡ a
muchinguri	m u t͡ʃ i ŋɡ u r i
muchingwe	m u t͡ʃ i ŋɡ w e
muchinjikwa	m u t͡ʃ i nd͡ʒ i k w a
muchinzi	m u t͡ʃ i nz i
muchira	m u t͡ʃ i r a
muchirahondo	m u t͡ʃ i r a h o nd o
muchirara	m u t͡ʃ i r a r a
muchiri	m u t͡ʃ i r i
muchirisandanga	m u t͡ʃ i r i s a nd a ŋɡ a
muchiro	m u t͡ʃ i r o
muchivanhu	m u t͡ʃ i ʋ a n h u
muchiwiko	m u t͡ʃ i w i k o
muchongwe	m u t͡ʃ o ŋɡ w e
muchovha	m u t͡ʃ o v a
muchowe	m u t͡ʃ o w e
muchuchisi	m u t͡ʃ u t͡ʃ i s i
muchuchuti	m u t͡ʃ u t͡ʃ u t i
muchunga	m u t͡ʃ u ŋɡ a
muchururu	m u t͡ʃ u r u r u
mudambi	m u d a mb i
mudambo	m u d a mb o
mudamura	m u d a m u r a
mudanga	m u d a ŋɡ a
mudangwa	m u d a ŋɡ w a
mudangwe	m u d a ŋɡ w e
mudapakati	m u d a p a k a t i
mudara	m u d a r a
mudari	m u d a r i
mudarikwa	m u d a r i k w a
mudede	m u d e d e
mudedema	m u d e d e m a
mudefi	m u d e f i
mudehwe	m u d e h w e
mudeke	m u d e k e
mudekunye	m u d e k u ɲ e
mudeme	m u d e m e
mudememudeme	m u d e m e m u d e m e
mudenda	m u d e nd a
mudenga	m u d e ŋɡ a
mudenge	m u d e ŋɡ e
mudengu	m u d e ŋɡ u
muderede	m u d e r e d e
mudereki	m u d e r e k i
mudereri	m u d e r e r i
mudetsukanegetsi	m u d e t͡s u k a n e ɡ e t͡s i
mudetsuragetsi	m u d e t͡s u r a ɡ e t͡s i
mudetsuranegetsi	m u d e t͡s u r a n e ɡ e t͡s i
mudetsurwanegetsi	m u d e t͡s u r w a n e ɡ e t͡s i
mudhara	m u d̤ a r a
mudhe	m u d̤ e
mudhebhe	m u d̤ e b̤ e
mudhefi	m u d̤ e f i
mudhinhiwe	m u d̤ i n h i w e
mudhiniwe	m u d̤ i n i w e
mudhorofiya	m u d̤ o r o f i j a
mudhorofiyo	m u d̤ o r o f i j o
mudhudhudhu	m u d̤ u d̤ u d̤ u
mudhuviwa	m u d̤ u ʋ i w a
mudhuwiwa	m u d̤ u w i w a
mudhuze	m u d̤ u z e
mudida	m u d i d a
mudikani	m u d i k a n i
mudiki	m u d i k i
mudima	m u d i m a
mudimo	m u d i m o
mudimu	m u d i m u
mudingi	m u d i ŋɡ i
mudirira	m u d i r i r a
mudiwa	m u d i w a
mudo	m u d o
mudodo	m u d o d o
mudokwenyu	m u d o k w e ɲ u
mudoma	m u d o m a
mudome	m u d o m e
mudondazuva	m u d o nd a z u ʋ a
mudondo	m u d o nd o
mudonera	m u d o n e r a
mudongera	m u d o ŋɡ e r a
mudongwa	m u d o ŋɡ w a
mudonzvo	m u d o nzʷ o
mudorodera	m u d o r o d e r a
mudoti	m u d o t i
mudovatova	m u d o ʋ a t o ʋ a
mudove	m u d o ʋ e
mudovodzanwa	m u d o ʋ o d͡z a n w a
mudukuti	m u d u k u t i
mudumbi	m u d u mb i
mudumbu	m u d u mb u
mudumbula	m u d u mb u l a
mudunge	m u d u ŋɡ e
mudungwe	m u d u ŋɡ w e
muduri	m u d u r i
muduso	m u d u s o
